888.1177978515625,635.069091796875,22.77677345275879,169.03509521484375,0.03620865195989609,16646658,-1;607.1273803710938,908.4156494140625,13.226922988891602,158.72317504882812,0.028577011078596115,10748673,-1;891.607177734375,490.8928527832031,18.905834197998047,11.04693603515625,0.03847159072756767,3146242,-1;925.6859130859375,174.0848388671875,5.084300518035889,128.7378692626953,0.03290524706244469,8454656,-1;869.5692138671875,465.64520263671875,18.483421325683594,168.25965881347656,0.04092324525117874,1507842,-1;951.7396240234375,48.6541862487793,18.73699378967285,12.84210205078125,0.0562455952167511,2490882,-1;690.5211791992188,807.3228149414062,14.487338066101074,178.75633239746094,0.046335961669683456,590082,-1;609.622802734375,898.30078125,5.952286720275879,147.88690185546875,0.029604675248265266,3080960,-1;609.622802734375,898.30078125,5.952286720275879,60.185882568359375,0.029604675248265266,3080960,-1;972.6521606445312,29.341785430908203,16.400447845458984,6.93548583984375,0.05151200294494629,9568514,-1;960.7229614257812,77.27317810058594,17.68172264099121,11.4984130859375,0.058495208621025085,15008002,-1;892.1298828125,454.17926025390625,16.8653564453125,166.47027587890625,0.049094270914793015,11600130,-1;600.2850952148438,897.6915893554688,6.67128324508667,65.95919799804688,0.02993720769882202,11338496,-1;579.825927734375,765.7329711914062,16.19257164001465,180.59690856933594,0.0283316969871521,8651010,-1;600.35302734375,637.1585083007812,16.517133712768555,168.981689453125,0.05998622626066208,10092802,-1;871.3568115234375,443.7421875,9.018986701965332,133.244873046875,0.030304523184895515,16449793,-1;691.2781982421875,693.529541015625,16.35504722595215,171.9119873046875,0.07018677145242691,9371906,-1;578.8726806640625,636.2015380859375,17.0025577545166,167.0529022216797,0.034459616988897324,12189954,-1;728.60400390625,917.689697265625,184.26083374023438,17.7322998046875,0.0542348250746727,721669,-1;728.60400390625,917.689697265625,184.26083374023438,151.5194854736328,0.0542348250746727,721669,-1;912.72509765625,624.3106689453125,84.22366333007812,0.849639892578125,0.04390566051006317,10945028,-1;686.6288452148438,986.5128173828125,72.31941986083984,149.12112426757812,0.047227952629327774,16646404,-1;791.048583984375,161.91058349609375,52.81454086303711,99.64321899414062,0.04375045746564865,10617603,-1;747.0582275390625,913.9347534179688,40.207515716552734,349.8441162109375,0.03728736937046051,7602691,-1;578.1146850585938,607.85546875,10.6705961227417,138.0200958251953,0.042903833091259,11928065,-1;654.7471923828125,723.3789672851562,37.8309326171875,181.7447509765625,0.03149005025625229,3211779,-1;743.788818359375,707.4896240234375,36.612709045410156,178.361572265625,0.03276520222425461,786947,-1;564.779541015625,95.63201141357422,44.46852111816406,181.2799072265625,0.08172902464866638,14877187,-1;729.3978271484375,1075.2001953125,30.65048599243164,142.83819580078125,0.04913998767733574,4653315,-1;946.8396606445312,684.8941650390625,30.194522857666016,110.55099487304688,0.04989923909306526,3604739,-1;608.275634765625,904.6513061523438,10.233148574829102,157.09197998046875,0.028656410053372383,8847873,-1;608.275634765625,904.6513061523438,10.233148574829102,82.27972412109375,0.028656410053372383,8847873,-1;566.825439453125,642.1510620117188,30.0816650390625,168.18490600585938,0.031750570982694626,3342595,-1;697.5840454101562,1044.5152587890625,10.733658790588379,82.10720825195312,0.048267729580402374,12321281,-1;555.2455444335938,133.93218994140625,13.06711483001709,126.73486328125,0.041563667356967926,9831169,-1;918.542236328125,440.6002197265625,13.396148681640625,271.269775390625,0.027702683582901955,11666177,-1;819.105712890625,1029.005126953125,24.266260147094727,109.98429870605469,0.04531470313668251,4457218,-1;1025.576171875,218.1625213623047,191.48204040527344,17.72125244140625,0.03237466514110565,3474181,-1;754.6321411132812,702.95849609375,25.651540756225586,174.1063232421875,0.031415075063705444,8520450,-1;786.3639526367188,950.411865234375,18.15712547302246,179.0652313232422,0.04239895939826965,197122,-1;603.0093994140625,916.5516357421875,20.60785675048828,157.1669921875,0.028375115245580673,9372162,-1;568.3668212890625,890.56787109375,19.27011489868164,133.25628662109375,0.03552733361721039,4522498,-1;785.1492309570312,683.3435668945312,20.985200881958008,173.74868774414062,0.0639258548617363,10682882,-1;667.8998413085938,759.189453125,21.270536422729492,189.3184814453125,0.028807664290070534,11665922,-1;635.9256591796875,923.470703125,26.850433349609375,159.68072509765625,0.027463233098387718,11797250,-1;737.0807495117188,558.488037109375,12.076701164245605,312.6477355957031,0.018226103857159615,4129537,-1;586.1690673828125,125.34636688232422,3.3123505115509033,20.946044921875,0.018826114013791084,10879999,-1;671.7955932617188,929.6898803710938,19.56903648376465,180.8046875,0.020192192867398262,5636610,-1;869.1883544921875,503.7101745605469,13.392877578735352,190.5428924560547,0.02079075202345848,11600641,-1;937.1448974609375,805.5706787109375,124.0249252319336,6.3642578125,0.024904508143663406,5505285,-1;615.9760131835938,894.7144165039062,4.685572147369385,147.1249542236328,0.01792135089635849,2490880,-1;731.3104248046875,568.103515625,124.19527435302734,142.4913787841797,0.02067478746175766,5570821,-1;928.718017578125,790.8856811523438,114.0563735961914,1.335174560546875,0.02481297217309475,16122628,-1;706.3488159179688,307.20489501953125,96.20110321044922,328.3470153808594,0.021263591945171356,3867396,-1;1018.4090576171875,540.223388671875,97.1709976196289,1.049224853515625,0.02286105416715145,4588292,-1;706.3488159179688,307.20489501953125,96.20110321044922,149.0983428955078,0.021263591945171356,3867396,-1;811.354736328125,497.07562255859375,10.070270538330078,121.91885375976562,0.024294227361679077,7733761,-1;806.9805297851562,515.7247924804688,16.330509185791016,124.989013671875,0.01797749474644661,9240834,-1;590.38818359375,937.67333984375,42.45654296875,153.11720275878906,0.027110708877444267,11534851,-1;606.795166015625,722.6192016601562,9.693976402282715,1.63177490234375,0.018198130652308464,4981249,-1;842.7158813476562,474.9902038574219,15.923105239868164,121.98416137695312,0.02322632074356079,7405826,-1;522.7486572265625,683.2127075195312,31.69602394104004,175.44029235839844,0.025024287402629852,7078147,-1;758.693603515625,852.1529541015625,18.81618309020996,169.99539184570312,0.01871705986559391,2818562,-1;767.56494140625,970.9719848632812,14.538786888122559,168.98147583007812,0.02489500865340233,852226,-1;856.1353149414062,970.0663452148438,13.769888877868652,9.0023193359375,0.027083732187747955,13632257,-1;768.3861083984375,970.5459594726562,13.977241516113281,170.56903076171875,0.024839024990797043,14746369,-1;506.96734619140625,516.9893188476562,38.38300704956055,175.95176696777344,0.024571873247623444,4260355,-1;858.1991577148438,551.8934936523438,20.68919563293457,171.06809997558594,0.02409214712679386,9634306,-1;544.7919311523438,270.0555114746094,34.0731315612793,191.3723602294922,0.01877787709236145,12321027,-1;841.4445190429688,494.7435607910156,12.826774597167969,120.46516418457031,0.019386719912290573,8520449,-1;525.7939453125,335.93267822265625,32.262611389160156,189.93508911132812,0.01779797114431858,8388867,-1;848.4088745117188,908.677734375,28.579008102416992,2.814300537109375,0.017886146903038025,16319234,-1;809.6137084960938,843.2886352539062,23.726106643676758,359.6354675292969,0.022404734045267105,2884354,-1;758.745849609375,790.9287109375,19.507478713989258,195.98997497558594,0.024010123685002327,5440002,-1;737.0807495117188,558.488037109375,12.076701164245605,131.73663330078125,0.018226103857159615,4129537,-1;616.4996337890625,649.4049682617188,13.021751403808594,9.0228271484375,0.01760176010429859,9569025,-1;702.859619140625,822.7647705078125,9.363234519958496,0.05938720703125,0.016592154279351234,2425345,-1;657.0504760742188,268.9403991699219,5.666082859039307,98.52166748046875,0.016659008339047432,16253440,-1;657.0504760742188,268.9403991699219,5.666082859039307,270.07220458984375,0.016659008339047432,16253440,-1;722.9382934570312,980.3236083984375,18.87008285522461,3.78057861328125,0.016067638993263245,3015170,-1;814.1657104492188,940.4777221679688,20.46025848388672,2.276885986328125,0.01631755940616131,8847874,-1;619.7874145507812,818.2172241210938,12.190425872802734,354.3524169921875,0.015262726694345474,4850433,-1;863.0777587890625,684.8247680664062,20.813451766967773,130.13339233398438,0.015511567704379559,10093058,-1;708.6669921875,894.9205932617188,13.327054023742676,353.76165771484375,0.016036713495850563,11272961,-1;911.1939086914062,465.2516174316406,12.902216911315918,17.96112060546875,0.016612820327281952,8913665,-1;856.0484619140625,612.0534057617188,22.343774795532227,172.24734497070312,0.016804225742816925,15204866,-1;743.4130249023438,422.3801574707031,6.425517559051514,152.04254150390625,0.015965091064572334,8651520,-1;940.00390625,424.0698547363281,7.299341678619385,249.76248168945312,0.01559911947697401,1179905,-1;918.885986328125,424.7228088378906,9.990623474121094,270.8804626464844,0.014999226666986942,7143937,-1;919.44775390625,478.18017578125,7.552793025970459,45.38720703125,0.0157809779047966,3604737,-1;556.4391479492188,896.0367431640625,2.9852213859558105,140.74981689453125,0.016094747930765152,3343359,-1;597.5296020507812,879.77294921875,9.68734073638916,183.36167907714844,0.01680360920727253,4915713,-1;800.7745971679688,707.7532958984375,15.315035820007324,18.35784912109375,0.016754811629652977,4587778,-1;714.8956909179688,721.1514892578125,16.427610397338867,359.185302734375,0.016676126047968864,9699586,-1;792.2794189453125,715.87109375,8.084784507751465,7.0438232421875,0.015507854521274567,8519937,-1;871.65087890625,643.19970703125,10.918803215026855,171.5272674560547,0.014947770163416862,13566465,-1;613.5230102539062,887.719970703125,3.00663161277771,131.8628692626953,0.014885235577821732,3867647,-1;903.5331420898438,500.1404113769531,9.861678123474121,12.86444091796875,0.014867198653519154,6226433,-1;838.6707763671875,917.2986450195312,12.896669387817383,30.374786376953125,0.014856292866170406,8913665,-1;714.96240234375,335.5830078125,33.82241439819336,143.50396728515625,0.01480887085199356,11796739,-1;
949.5084228515625,677.4319458007812,33.24406051635742,118.44534301757812,0.04653846472501755,10551555,-1;904.7963256835938,155.48721313476562,1.965976595878601,113.32867431640625,0.030259888619184494,6554111,-1;727.2951049804688,1063.4329833984375,27.4080867767334,155.8541717529297,0.04279588907957077,13304578,-1;820.2106323242188,1025.2418212890625,23.482206344604492,115.62852478027344,0.041733816266059875,2097922,-1;910.462890625,120.50386047363281,56.124446868896484,13.1263427734375,0.08081454783678055,15008515,-1;660.7571411132812,712.5374755859375,26.251516342163086,173.00128173828125,0.03440028056502342,10158850,-1;591.5499877929688,632.3921508789062,24.4062557220459,173.37640380859375,0.06134498491883278,4915970,-1;881.635498046875,654.57958984375,13.945189476013184,13.88055419921875,0.033019885420799255,14549761,-1;691.3834838867188,1034.59912109375,20.263368606567383,105.4808349609375,0.03695390745997429,8126978,-1;637.5857543945312,907.2195434570312,22.840652465820312,161.5079345703125,0.030139628797769547,131842,-1;663.1293334960938,754.1641845703125,22.013221740722656,192.79168701171875,0.029428713023662567,14156290,-1;780.7627563476562,682.8365478515625,21.787090301513672,172.1890869140625,0.0632251501083374,13435394,-1;890.7954711914062,485.9091491699219,20.932344436645508,9.884613037109375,0.04127539321780205,10486274,-1;867.0311279296875,462.4064636230469,19.053924560546875,176.82650756835938,0.040067922323942184,3736066,-1;951.5999755859375,48.28404235839844,16.38936424255371,14.02789306640625,0.05830180272459984,9502978,-1;725.906982421875,897.2093505859375,189.8207244873047,13.61358642578125,0.05234404653310776,2884357,-1;957.1491088867188,75.37679290771484,16.156959533691406,7.73699951171875,0.06145401671528816,8519938,-1;898.8632202148438,165.4157257080078,19.9554500579834,106.74720764160156,0.04418037831783295,7078402,-1;891.0379028320312,450.5595703125,16.368371963500977,263.3309631347656,0.050524551421403885,9437442,-1;891.0379028320312,450.5595703125,16.368371963500977,167.3677978515625,0.050524551421403885,9437442,-1;897.9879760742188,165.7443389892578,21.06197166442871,105.48452758789062,0.04401405528187752,10945026,-1;788.3490600585938,1020.59375,15.347569465637207,22.50750732421875,0.04094568267464638,4784386,-1;880.837158203125,655.246826171875,14.876852989196777,19.67108154296875,0.03255775570869446,2490626,-1;788.3490600585938,1020.59375,15.347569465637207,140.6671905517578,0.04094568267464638,4784386,-1;687.3709716796875,692.9841918945312,17.68829345703125,168.56039428710938,0.06595451384782791,15008002,-1;685.7469482421875,781.7247924804688,16.298452377319336,182.56410217285156,0.043568696826696396,9109762,-1;583.4347534179688,804.0172119140625,75.35643768310547,168.5623321533203,0.042364731431007385,2884100,-1;890.3251342773438,483.9566955566406,79.0002670288086,359.14947509765625,0.045144226402044296,6291972,-1;675.3779296875,140.92987060546875,68.958251953125,96.204345703125,0.04620131105184555,13172996,-1;868.6729125976562,441.23516845703125,8.260321617126465,128.22305297851562,0.030679836869239807,10092801,-1;641.97705078125,720.3231201171875,47.4991455078125,343.1274719238281,0.036360111087560654,2949891,-1;741.17138671875,909.2153930664062,40.56763458251953,178.33314514160156,0.03766068071126938,8258051,-1;741.17138671875,909.2153930664062,40.56763458251953,350.8639221191406,0.03766068071126938,8258051,-1;785.1737670898438,155.0032958984375,47.313079833984375,99.63619995117188,0.04584073647856712,2622211,-1;555.3388671875,133.147216796875,12.82096004486084,125.33721923828125,0.04233856871724129,8454913,-1;916.250244140625,436.3943786621094,12.698149681091309,269.36895751953125,0.03011159785091877,7799553,-1;562.3952026367188,94.22888946533203,43.17502212524414,178.45068359375,0.0860387533903122,12714499,-1;604.0736083984375,721.7381591796875,15.711862564086914,357.6946716308594,0.02928069233894348,6488322,-1;543.9234619140625,27.53188133239746,2.2555091381073,183.94424438476562,0.029249737039208412,16450047,-1;756.8055419921875,791.9122924804688,17.529956817626953,191.51780700683594,0.020778289064764977,14418178,-1;1005.8366088867188,531.34326171875,91.084716796875,0.232696533203125,0.02134256809949875,16581124,-1;514.6766967773438,539.9766235351562,48.55031967163086,174.45843505859375,0.020876044407486916,4522755,-1;576.2216186523438,895.6609497070312,15.888638496398926,91.71762084960938,0.02112012729048729,7274754,-1;804.564697265625,494.8742370605469,9.977776527404785,121.38825988769531,0.021840710192918777,7078401,-1;575.4954833984375,892.6009521484375,11.330924034118652,90.43106079101562,0.021819164976477623,16253441,-1;606.877197265625,693.7236938476562,17.075641632080078,7.620574951171875,0.026762235909700394,12517634,-1;556.1320190429688,738.0843505859375,24.31791877746582,183.3371124267578,0.026056580245494843,4653826,-1;837.1506958007812,472.020751953125,16.492721557617188,128.9854736328125,0.021462328732013702,9961730,-1;515.970947265625,674.3390502929688,26.735380172729492,176.67616271972656,0.02162678726017475,11469570,-1;855.4869384765625,966.518310546875,13.843904495239258,5.50067138671875,0.023722486570477486,14025473,-1;505.1529235839844,512.6417236328125,34.811805725097656,178.9637908935547,0.02065473608672619,13893891,-1;867.1248168945312,499.9946594238281,13.023282051086426,187.85891723632812,0.02163253165781498,9634561,-1;528.5858764648438,776.4108276367188,23.75928497314453,169.38409423828125,0.023967796936631203,2949890,-1;562.9407348632812,798.0707397460938,21.04120445251465,170.0933837890625,0.024678286164999008,10879490,-1;852.2169799804688,550.6838989257812,25.194875717163086,172.9246368408203,0.024542031809687614,7209730,-1;803.303955078125,839.954833984375,21.9833984375,358.2724914550781,0.022768452763557434,14025218,-1;932.3043823242188,801.1734008789062,128.61895751953125,3.607025146484375,0.0236741304397583,8126725,-1;728.6009521484375,563.8569946289062,125.1666030883789,143.89364624023438,0.022107526659965515,6160645,-1;728.6009521484375,563.8569946289062,125.1666030883789,285.7447509765625,0.022107526659965515,6160645,-1;1012.0751953125,532.1353759765625,94.40544891357422,0.524444580078125,0.021694928407669067,2491140,-1;700.5390625,301.67657470703125,92.6421890258789,137.84719848632812,0.019755620509386063,1114884,-1;700.5390625,301.67657470703125,92.6421890258789,328.2213439941406,0.019755620509386063,1114884,-1;802.0938110351562,569.4324340820312,74.75029754638672,159.92225646972656,0.02409919910132885,2294276,-1;796.8063354492188,707.2177734375,15.630232810974121,18.10809326171875,0.018687881529331207,6095106,-1;910.5279541015625,460.26141357421875,13.03404712677002,18.5841064453125,0.01866450160741806,9634561,-1;786.14208984375,940.5985107421875,2.745615243911743,2.92742919921875,0.017475368455052376,13959935,-1;763.9827880859375,858.650390625,11.148909568786621,176.2281036376953,0.017066191881895065,15073793,-1;791.3301391601562,991.4832763671875,1.8902662992477417,167.48182678222656,0.018445821478962898,3670527,-1;760.3685302734375,968.0213623046875,15.005426406860352,172.54518127441406,0.0179912056773901,3145986,-1;820.8679809570312,1041.244384765625,2.7333037853240967,102.35964965820312,0.018372545018792152,13697791,-1;834.9803466796875,1041.135986328125,2.401271343231201,75.37753295898438,0.01780369132757187,4326143,-1;850.9249267578125,608.479248046875,24.75992774963379,172.88662719726562,0.017784519121050835,5964546,-1;758.7959594726562,816.0363159179688,15.478425979614258,185.19744873046875,0.016939690336585045,5374210,-1;729.2650146484375,558.18994140625,13.50359058380127,136.5931396484375,0.01812857761979103,12256001,-1;661.5584716796875,1013.099609375,3.2738091945648193,131.05197143554688,0.01753169111907482,10028031,-1;824.0347290039062,487.4407043457031,13.630912780761719,126.45611572265625,0.016940150409936905,12911361,-1;649.9798583984375,269.27880859375,4.371379852294922,259.8223876953125,0.01842084527015686,14221568,-1;729.2650146484375,558.18994140625,13.50359058380127,313.7003173828125,0.01812857761979103,12256001,-1;507.0694274902344,442.2286071777344,32.14899826049805,189.77175903320312,0.0177878737449646,8126723,-1;675.5484619140625,915.0696411132812,12.914558410644531,175.3370819091797,0.017138788476586342,8979201,-1;709.4681396484375,719.5689086914062,15.589240074157715,359.5692443847656,0.017961088567972183,5898498,-1;649.9798583984375,269.27880859375,4.371379852294922,91.65966796875,0.01842084527015686,14221568,-1;700.208251953125,819.22607421875,8.375704765319824,355.90057373046875,0.018478695303201675,11075841,-1;812.8922729492188,937.4692993164062,20.656492233276367,7.8922119140625,0.017136652022600174,9568770,-1;669.9895629882812,923.9744262695312,18.86440086364746,175.6239013671875,0.017566122114658356,3015170,-1;764.08984375,816.6670532226562,10.152024269104004,182.0997772216797,0.017275935038924217,8323585,-1;890.677734375,640.0877685546875,1.9669157266616821,8.40576171875,0.016880929470062256,6554111,-1;564.1923217773438,198.63986206054688,24.814634323120117,197.06666564941406,0.016420291736721992,6095618,-1;843.416015625,908.1309204101562,27.1844539642334,1.9033203125,0.016455473378300667,12714754,-1;677.9661865234375,602.6005249023438,70.9388656616211,317.7972412109375,0.016202133148908615,15204612,-1;915.4434814453125,420.7373046875,10.452431678771973,264.47906494140625,0.016332780942320824,10420737,-1;858.6583862304688,973.2536010742188,3.6581571102142334,12.446746826171875,0.016535252332687378,1310976,-1;619.1345825195312,883.6897583007812,5.813228130340576,158.99740600585938,0.016121678054332733,1377024,-1;535.49951171875,823.17333984375,18.807252883911133,160.93247985839844,0.016750993207097054,2753026,-1;718.93603515625,973.8339233398438,18.925077438354492,7.2537841796875,0.016200656071305275,3211778,-1;822.5372314453125,505.56646728515625,12.014994621276855,126.11911010742188,0.016180777922272682,3801857,-1;786.3187255859375,717.2059936523438,6.743590831756592,5.01873779296875,0.016523953527212143,12124928,-1;937.8267211914062,419.55224609375,8.68175220489502,248.81588745117188,0.01654844731092453,13697281,-1;596.294677734375,612.6780395507812,8.225082397460938,310.48291015625,0.016191847622394562,9765121,-1;710.8213500976562,935.4972534179688,13.545016288757324,349.4684143066406,0.016778871417045593,12452609,-1;
